Date,Debate_Num,House,Debate_ID,Speaker_role,Speaker_MP,Speaker_minister,Speaker_party,Speaker_party_name,Speaker_ID,Speaker_name,Party_status,Party_orientation,size
2022-04-14,14,tweedekamer,2022-04-14-tweedekamer-14,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,15
2022-04-14,14,tweedekamer,2022-04-14-tweedekamer-14,Guest,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,DennisWiersma,"Wiersma, Dennis",Coalition,Centre-right,7
2022-04-14,14,tweedekamer,2022-04-14-tweedekamer-14,Regular,notMP,notMinister,D66,Democraten 66,PaulvanMeenen,"van Meenen, Paul",Coalition,Centre,1
2022-04-14,14,tweedekamer,2022-04-14-tweedekamer-14,Regular,notMP,notMinister,GL,GroenLinks,LisaWesterveld,"Westerveld, Lisa",Opposition,Centre-left to left,3
2022-04-14,14,tweedekamer,2022-04-14-tweedekamer-14,Regular,notMP,notMinister,SP,Socialistische Partij,PeterKwint,"Kwint, Peter",Opposition,Left,9
2022-04-14,14,tweedekamer,2022-04-14-tweedekamer-14,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,MariëllePaul,"Paul, Mariëlle",Coalition,Centre-right,4
2022-04-14,15,tweedekamer,2022-04-14-tweedekamer-15,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,16
2022-04-14,15,tweedekamer,2022-04-14-tweedekamer-15,Guest,notMP,Minister,VVD,Volkspartij voor Vrijheid en Democratie,DilanYeşilgöz-Zegerius,"Yeşilgöz-Zegerius, Dilan",Coalition,Centre-right,2
2022-04-14,15,tweedekamer,2022-04-14-tweedekamer-15,Guest,notMP,Minister,VVD,Volkspartij voor Vrijheid en Democratie,MarkHarbers,"Harbers, Mark",Coalition,Centre-right,13
2022-04-14,15,tweedekamer,2022-04-14-tweedekamer-15,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,HarryvanderMolen,"van der Molen, Harry",Coalition,Centre to centre-right,8
2022-04-14,15,tweedekamer,2022-04-14-tweedekamer-15,Regular,notMP,notMinister,D66,Democraten 66,LisaVanGinneken,"van Ginneken, Lisa",Coalition,Centre,6
2022-04-14,15,tweedekamer,2022-04-14-tweedekamer-15,Regular,notMP,notMinister,SP,Socialistische Partij,MahirAlkaya,"Alkaya, Mahir",Opposition,Left,1
2022-04-14,15,tweedekamer,2022-04-14-tweedekamer-15,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,DanielKoerhuis,"Koerhuis, Daniel",Coalition,Centre-right,3
2022-04-14,16,tweedekamer,2022-04-14-tweedekamer-16,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,12
2022-04-14,16,tweedekamer,2022-04-14-tweedekamer-16,Guest,notMP,Minister,VVD,Volkspartij voor Vrijheid en Democratie,DilanYeşilgöz-Zegerius,"Yeşilgöz-Zegerius, Dilan",Coalition,Centre-right,7
2022-04-14,16,tweedekamer,2022-04-14-tweedekamer-16,Regular,notMP,notMinister,D66,Democraten 66,HannekevanderWerf,"van der Werf, Hanneke",Coalition,Centre,3
2022-04-14,16,tweedekamer,2022-04-14-tweedekamer-16,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,AlexanderKops,"Kops, Alexander",Opposition,Right to far-right,3
2022-04-14,16,tweedekamer,2022-04-14-tweedekamer-16,Regular,notMP,notMinister,PvdA,Partij van de Arbeid,SongülMutluer,"Mutluer, Songül",Opposition,Centre-left,3
2022-04-14,16,tweedekamer,2022-04-14-tweedekamer-16,Regular,notMP,notMinister,PvdD,Partij voor de Dieren,FrankWassenberg,"Wassenberg, Frank",Opposition,Left,3
2022-04-14,16,tweedekamer,2022-04-14-tweedekamer-16,Regular,notMP,notMinister,SP,Socialistische Partij,MichielvanNispen,"van Nispen, Michiel",Opposition,Left,3
2022-04-14,16,tweedekamer,2022-04-14-tweedekamer-16,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,IngridMichonDerkzen,"Michon-Derkzen, Ingrid",Coalition,Centre-right,3
2022-04-14,17,tweedekamer,2022-04-14-tweedekamer-17,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,14
2022-04-14,17,tweedekamer,2022-04-14-tweedekamer-17,Guest,notMP,Minister,VVD,Volkspartij voor Vrijheid en Democratie,DilanYeşilgöz-Zegerius,"Yeşilgöz-Zegerius, Dilan",Coalition,Centre-right,8
2022-04-14,17,tweedekamer,2022-04-14-tweedekamer-17,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,AnneKuik,"Kuik, Anne",Coalition,Centre to centre-right,2
2022-04-14,17,tweedekamer,2022-04-14-tweedekamer-17,Regular,notMP,notMinister,D66,Democraten 66,HannekevanderWerf,"van der Werf, Hanneke",Coalition,Centre,2
2022-04-14,17,tweedekamer,2022-04-14-tweedekamer-17,Regular,notMP,notMinister,JA21,Juiste Antwoord 2021,JoostEerdmans,"Eerdmans, Joost",Opposition,Right to far-right,5
2022-04-14,17,tweedekamer,2022-04-14-tweedekamer-17,Regular,notMP,notMinister,PvdA,Partij van de Arbeid,SongülMutluer,"Mutluer, Songül",Opposition,Centre-left,1
2022-04-14,17,tweedekamer,2022-04-14-tweedekamer-17,Regular,notMP,notMinister,SGP,Staatkundig Gereformeerde Partij,ChrisStoffer,"Stoffer, Chris",Opposition,Right,2
2022-04-14,17,tweedekamer,2022-04-14-tweedekamer-17,Regular,notMP,notMinister,SP,Socialistische Partij,MichielvanNispen,"van Nispen, Michiel",Opposition,Left,5
2022-04-14,17,tweedekamer,2022-04-14-tweedekamer-17,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,IngridMichonDerkzen,"Michon-Derkzen, Ingrid",Coalition,Centre-right,4
2022-04-14,18,tweedekamer,2022-04-14-tweedekamer-18,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,10
2022-04-14,18,tweedekamer,2022-04-14-tweedekamer-18,Guest,notMP,Minister,CDA,Christen-Democratisch Appèl,HankeBruinsSlot,"Bruins Slot, Hanke",Coalition,Centre to centre-right,5
2022-04-14,18,tweedekamer,2022-04-14-tweedekamer-18,Regular,notMP,notMinister,D66,Democraten 66,JoostSneller,"Sneller, Joost",Coalition,Centre,1
2022-04-14,18,tweedekamer,2022-04-14-tweedekamer-18,Regular,notMP,notMinister,DENK,DENK,StephanvanBaarle,"van Baarle, Stephan",Opposition,Centre-left,3
2022-04-14,18,tweedekamer,2022-04-14-tweedekamer-18,Regular,notMP,notMinister,Omtzigt,Fractie Omtzigt,PieterOmtzigt,"Omtzigt, Pieter",Opposition,Right,3
2022-04-14,18,tweedekamer,2022-04-14-tweedekamer-18,Regular,notMP,notMinister,SP,Socialistische Partij,RenskeLeijten,"Leijten, Renske",Opposition,Left,4
2022-04-14,19,tweedekamer,2022-04-14-tweedekamer-19,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,15
2022-04-14,19,tweedekamer,2022-04-14-tweedekamer-19,Guest,notMP,Minister,CDA,Christen-Democratisch Appèl,HankeBruinsSlot,"Bruins Slot, Hanke",Coalition,Centre to centre-right,19
2022-04-14,19,tweedekamer,2022-04-14-tweedekamer-19,Regular,notMP,notMinister,D66,Democraten 66,JoostSneller,"Sneller, Joost",Coalition,Centre,12
2022-04-14,19,tweedekamer,2022-04-14-tweedekamer-19,Regular,notMP,notMinister,JA21,Juiste Antwoord 2021,JoostEerdmans,"Eerdmans, Joost",Opposition,Right to far-right,2
2022-04-14,19,tweedekamer,2022-04-14-tweedekamer-19,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,MarkStrolenberg,"Strolenberg, Mark",Coalition,Centre-right,9
2022-04-14,5,tweedekamer,2022-04-14-tweedekamer-5,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,30
2022-04-14,5,tweedekamer,2022-04-14-tweedekamer-5,Guest,notMP,notMinister,CU,ChristenUnie,MaartenVanOoijen,"van Oijen, Maarten",Coalition,Centre-right,14
2022-04-14,5,tweedekamer,2022-04-14-tweedekamer-5,Regular,notMP,notMinister,50PLUS;Den Haan,50PLUS;Fractie Den Haan,LianedenHaan,"den Haan, Liane",Opposition,Centre,2
2022-04-14,5,tweedekamer,2022-04-14-tweedekamer-5,Regular,notMP,notMinister,BBB,Boeren Burger Beweging,CarolinevanderPlas,"van der Plas, Caroline",Opposition,Centre-right,4
2022-04-14,5,tweedekamer,2022-04-14-tweedekamer-5,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,AnneKuik,"Kuik, Anne",Coalition,Centre to centre-right,4
2022-04-14,5,tweedekamer,2022-04-14-tweedekamer-5,Regular,notMP,notMinister,CU,ChristenUnie,MirjamBikker,"Bikker, Mirjam",Coalition,Centre-right,5
2022-04-14,5,tweedekamer,2022-04-14-tweedekamer-5,Regular,notMP,notMinister,D66,Democraten 66,JeanetvanderLaan,"van der Laan, Jeannet",Coalition,Centre,3
2022-04-14,5,tweedekamer,2022-04-14-tweedekamer-5,Regular,notMP,notMinister,GL,GroenLinks,LisaWesterveld,"Westerveld, Lisa",Opposition,Centre-left to left,7
2022-04-14,5,tweedekamer,2022-04-14-tweedekamer-5,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,VickyMaeijer,"Maeijer, Vicky",Opposition,Right to far-right,1
2022-04-14,5,tweedekamer,2022-04-14-tweedekamer-5,Regular,notMP,notMinister,PvdA,Partij van de Arbeid,SongülMutluer,"Mutluer, Songül",Opposition,Centre-left,2
2022-04-14,5,tweedekamer,2022-04-14-tweedekamer-5,Regular,notMP,notMinister,PvdD,Partij voor de Dieren,EvavanEsch,"van Esch, Eva",Opposition,Left,5
2022-04-14,5,tweedekamer,2022-04-14-tweedekamer-5,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,RudmerHeerema,"Heerema, Rudmer",Coalition,Centre-right,7
2022-04-14,6,tweedekamer,2022-04-14-tweedekamer-6,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,22
2022-04-14,6,tweedekamer,2022-04-14-tweedekamer-6,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,LucilleWerner,"Werner, Lucille",Coalition,Centre to centre-right,2
2022-04-14,6,tweedekamer,2022-04-14-tweedekamer-6,Regular,notMP,notMinister,CU,ChristenUnie,MirjamBikker,"Bikker, Mirjam",Coalition,Centre-right,6
2022-04-14,6,tweedekamer,2022-04-14-tweedekamer-6,Regular,notMP,notMinister,D66,Democraten 66,FondaSahla,"Sahla, Fonda",Coalition,Centre,1
2022-04-14,6,tweedekamer,2022-04-14-tweedekamer-6,Regular,notMP,notMinister,GL,GroenLinks,LisaWesterveld,"Westerveld, Lisa",Opposition,Centre-left to left,2
2022-04-14,6,tweedekamer,2022-04-14-tweedekamer-6,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,VickyMaeijer,"Maeijer, Vicky",Opposition,Right to far-right,2
2022-04-14,6,tweedekamer,2022-04-14-tweedekamer-6,Regular,notMP,notMinister,SP,Socialistische Partij,MaartenHijink,"Hijink, Maarten",Opposition,Left,11
2022-04-14,6,tweedekamer,2022-04-14-tweedekamer-6,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,JacquelinevandenHil,"van den Hil, Jacqueline",Coalition,Centre-right,1
2022-04-14,9,tweedekamer,2022-04-14-tweedekamer-9,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,36
2022-04-14,9,tweedekamer,2022-04-14-tweedekamer-9,Guest,notMP,notMinister,CU,ChristenUnie,MaartenVanOoijen,"van Oijen, Maarten",Coalition,Centre-right,40
2022-04-14,9,tweedekamer,2022-04-14-tweedekamer-9,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,LucilleWerner,"Werner, Lucille",Coalition,Centre to centre-right,2
2022-04-14,9,tweedekamer,2022-04-14-tweedekamer-9,Regular,notMP,notMinister,CU,ChristenUnie,MirjamBikker,"Bikker, Mirjam",Coalition,Centre-right,6
2022-04-14,9,tweedekamer,2022-04-14-tweedekamer-9,Regular,notMP,notMinister,D66,Democraten 66,FondaSahla,"Sahla, Fonda",Coalition,Centre,3
2022-04-14,9,tweedekamer,2022-04-14-tweedekamer-9,Regular,notMP,notMinister,GL,GroenLinks,LisaWesterveld,"Westerveld, Lisa",Opposition,Centre-left to left,11
2022-04-14,9,tweedekamer,2022-04-14-tweedekamer-9,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,VickyMaeijer,"Maeijer, Vicky",Opposition,Right to far-right,2
2022-04-14,9,tweedekamer,2022-04-14-tweedekamer-9,Regular,notMP,notMinister,SP,Socialistische Partij,MaartenHijink,"Hijink, Maarten",Opposition,Left,13
2022-04-14,9,tweedekamer,2022-04-14-tweedekamer-9,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,JacquelinevandenHil,"van den Hil, Jacqueline",Coalition,Centre-right,4
2022-04-19,6,eerstekamer,2022-04-19-eerstekamer-6,Chairperson,MP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,JanAnthonieBruijn,"Bruijn, Jan Anthonie",Coalition,Centre-right,162
2022-04-19,6,eerstekamer,2022-04-19-eerstekamer-6,Guest,notMP,Minister,CDA,Christen-Democratisch Appèl,KarienVanGennip,"van Gennip, Karien",Coalition,Centre to centre-right,35
2022-04-19,6,eerstekamer,2022-04-19-eerstekamer-6,Guest,notMP,notMinister,-,-,ReinadeBruijn-Wezeman,"de Bruijn-Wezeman, Reina",-,-,35
2022-04-19,6,eerstekamer,2022-04-19-eerstekamer-6,Guest,notMP,notMinister,CDA,Christen-Democratisch Appèl,GreetPrins-Modderaar,"Prins-Modderaar, Greet",Coalition,Centre to centre-right,32
2022-04-19,6,eerstekamer,2022-04-19-eerstekamer-6,Guest,notMP,notMinister,CU,ChristenUnie,MaartenVanOoijen,"van Oijen, Maarten",Coalition,Centre-right,11
2022-04-19,6,eerstekamer,2022-04-19-eerstekamer-6,Guest,notMP,notMinister,CU,ChristenUnie,MaartenVerkerk,"Verkerk, Maarten",Coalition,Centre-right,38
2022-04-19,6,eerstekamer,2022-04-19-eerstekamer-6,Guest,notMP,notMinister,D66,Democraten 66,PaulvanMeenen,"van Meenen, Paul",Coalition,Centre,143
2022-04-19,6,eerstekamer,2022-04-19-eerstekamer-6,Guest,notMP,notMinister,D66,Democraten 66,PetervanderVoort,"van der Voort, Peter",Coalition,Centre,45
2022-04-19,6,eerstekamer,2022-04-19-eerstekamer-6,Guest,notMP,notMinister,GL,GroenLinks,RuardGanzevoort,"Ganzevoort, Ruard",Opposition,Centre-left to left,68
2022-04-19,6,eerstekamer,2022-04-19-eerstekamer-6,Guest,notMP,notMinister,PVV,Partij voor de Vrijheid,GomvanStrien,"van Strien, Gom",Opposition,Right to far-right,41
2022-04-19,6,eerstekamer,2022-04-19-eerstekamer-6,Guest,notMP,notMinister,PvdA,Partij van de Arbeid,MeiLiVos,"Vos, Mei Li",Opposition,Centre-left,41
2022-04-19,6,eerstekamer,2022-04-19-eerstekamer-6,Guest,notMP,notMinister,SGP,Staatkundig Gereformeerde Partij,PeterSchalk,"Schalk, Peter",Opposition,Right,54
2022-04-19,6,eerstekamer,2022-04-19-eerstekamer-6,Guest,notMP,notMinister,SP,Socialistische Partij,ArdaGerkens,"Gerkens, Arda",Opposition,Left,47
2022-04-19,6,eerstekamer,2022-04-19-eerstekamer-6,Guest,notMP,notMinister,vanPareren,Fractie van Pareren,BobvanPareren,"van Pareren, Bob",-,Right to far-right,22
2022-04-19,41,tweedekamer,2022-04-19-tweedekamer-41,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,29
2022-04-19,41,tweedekamer,2022-04-19-tweedekamer-41,Guest,notMP,Minister,CU,ChristenUnie,CarolaSchouten,"Schouten, Carola",Coalition,Centre-right,25
2022-04-19,41,tweedekamer,2022-04-19-tweedekamer-41,Regular,notMP,notMinister,BBB,Boeren Burger Beweging,CarolinevanderPlas,"van der Plas, Caroline",Opposition,Centre-right,1
2022-04-19,41,tweedekamer,2022-04-19-tweedekamer-41,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,HildePalland,"Palland, Hilde",Coalition,Centre to centre-right,5
2022-04-19,41,tweedekamer,2022-04-19-tweedekamer-41,Regular,notMP,notMinister,CU,ChristenUnie,DonCeder,"Ceder, Don",Coalition,Centre-right,4
2022-04-19,41,tweedekamer,2022-04-19-tweedekamer-41,Regular,notMP,notMinister,D66,Democraten 66,HülyaKat,"Kat, Hülya",Coalition,Centre,4
2022-04-19,41,tweedekamer,2022-04-19-tweedekamer-41,Regular,notMP,notMinister,DENK,DENK,TunahanKuzu,"Kuzu, Tunahan",Opposition,Centre-left,3
2022-04-19,41,tweedekamer,2022-04-19-tweedekamer-41,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,LeondeJong,"de Jong, Leon",Opposition,Right to far-right,7
2022-04-19,41,tweedekamer,2022-04-19-tweedekamer-41,Regular,notMP,notMinister,PvdA,Partij van de Arbeid,BarbaraKathmann,"Kathmann, Barbara",Opposition,Centre-left,2
2022-04-19,41,tweedekamer,2022-04-19-tweedekamer-41,Regular,notMP,notMinister,SP,Socialistische Partij,BartvanKent,"van Kent, Bart",Opposition,Left,9
2022-04-19,41,tweedekamer,2022-04-19-tweedekamer-41,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,HarryBevers,"Bevers, Harry",Coalition,Centre-right,1
2022-04-19,42,tweedekamer,2022-04-19-tweedekamer-42,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,14
2022-04-19,42,tweedekamer,2022-04-19-tweedekamer-42,Guest,notMP,Minister,CU,ChristenUnie,CarolaSchouten,"Schouten, Carola",Coalition,Centre-right,15
2022-04-19,42,tweedekamer,2022-04-19-tweedekamer-42,Regular,notMP,notMinister,50PLUS;Den Haan,50PLUS;Fractie Den Haan,LianedenHaan,"den Haan, Liane",Opposition,Centre,2
2022-04-19,42,tweedekamer,2022-04-19-tweedekamer-42,Regular,notMP,notMinister,D66,Democraten 66,MarijkevanBeukering-Huijbregts,"van Beukering-Huijbregts, Marijke",Coalition,Centre,1
2022-04-19,42,tweedekamer,2022-04-19-tweedekamer-42,Regular,notMP,notMinister,JA21,Juiste Antwoord 2021,MaartenGoudzwaard,"Goudzwaard, Maarten",Opposition,Right to far-right,3
2022-04-19,42,tweedekamer,2022-04-19-tweedekamer-42,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,LeondeJong,"de Jong, Leon",Opposition,Right to far-right,3
2022-04-19,42,tweedekamer,2022-04-19-tweedekamer-42,Regular,notMP,notMinister,PvdA,Partij van de Arbeid,HenkNijboer,"Nijboer, Henk",Opposition,Centre-left,6
2022-04-19,42,tweedekamer,2022-04-19-tweedekamer-42,Regular,notMP,notMinister,SP,Socialistische Partij,BartvanKent,"van Kent, Bart",Opposition,Left,7
2022-04-19,43,tweedekamer,2022-04-19-tweedekamer-43,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,27
2022-04-19,43,tweedekamer,2022-04-19-tweedekamer-43,Guest,notMP,Minister,CDA,Christen-Democratisch Appèl,HugodeJonge,"de Jonge, Hugo",Coalition,Centre to centre-right,20
2022-04-19,43,tweedekamer,2022-04-19-tweedekamer-43,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,HenriBontenbal,"Bontenbal, Henri",Coalition,Centre to centre-right,5
2022-04-19,43,tweedekamer,2022-04-19-tweedekamer-43,Regular,notMP,notMinister,CU,ChristenUnie,PieterGrinwis,"Grinwis, Pieter",Coalition,Centre-right,2
2022-04-19,43,tweedekamer,2022-04-19-tweedekamer-43,Regular,notMP,notMinister,D66,Democraten 66,FaissalBoulakjar,"Boulakjar, Faissal",Coalition,Centre,2
2022-04-19,43,tweedekamer,2022-04-19-tweedekamer-43,Regular,notMP,notMinister,GL,GroenLinks,LauraBromet,"Bromet, Laura",Opposition,Centre-left to left,3
2022-04-19,43,tweedekamer,2022-04-19-tweedekamer-43,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,AlexanderKops,"Kops, Alexander",Opposition,Right to far-right,3
2022-04-19,43,tweedekamer,2022-04-19-tweedekamer-43,Regular,notMP,notMinister,PvdA,Partij van de Arbeid,JorisThijssen,"Thijssen, Joris",Opposition,Centre-left,4
2022-04-19,43,tweedekamer,2022-04-19-tweedekamer-43,Regular,notMP,notMinister,PvdD,Partij voor de Dieren,ChristineTeunissen,"Teunissen, Christine",Opposition,Left,2
2022-04-19,43,tweedekamer,2022-04-19-tweedekamer-43,Regular,notMP,notMinister,SP,Socialistische Partij,SandraBeckerman,"Beckerman, Sandra",Opposition,Left,8
2022-04-19,43,tweedekamer,2022-04-19-tweedekamer-43,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,PeterdeGroot,"de Groot, Peter",Coalition,Centre-right,3
2022-04-19,43,tweedekamer,2022-04-19-tweedekamer-43,Regular,notMP,notMinister,Van Haga,Fractie Van Haga,WybrenvanHaga,"van Haga, Wybren",Opposition,Right,3
2022-04-19,44,tweedekamer,2022-04-19-tweedekamer-44,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,65
2022-04-19,44,tweedekamer,2022-04-19-tweedekamer-44,Guest,notMP,Minister,CU,ChristenUnie,HenkStaghouwer,"Staghouwer, Henk",Coalition,Centre-right,14
2022-04-19,44,tweedekamer,2022-04-19-tweedekamer-44,Guest,notMP,Minister,VVD,Volkspartij voor Vrijheid en Democratie,ChristianneanderWalZeggelink,"van der Wal-Zeggelink, Christianne",Coalition,Centre-right,23
2022-04-19,44,tweedekamer,2022-04-19-tweedekamer-44,Regular,MP,notMinister,PvdD,Partij voor de Dieren,EstherOuwehand,"Ouwehand, Esther",Opposition,Left,8
2022-04-19,44,tweedekamer,2022-04-19-tweedekamer-44,Regular,notMP,notMinister,BBB,Boeren Burger Beweging,CarolinevanderPlas,"van der Plas, Caroline",Opposition,Centre-right,8
2022-04-19,44,tweedekamer,2022-04-19-tweedekamer-44,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,DerkBoswijk,"Boswijk, Derk",Coalition,Centre to centre-right,5
2022-04-19,44,tweedekamer,2022-04-19-tweedekamer-44,Regular,notMP,notMinister,CU,ChristenUnie,PieterGrinwis,"Grinwis, Pieter",Coalition,Centre-right,2
2022-04-19,44,tweedekamer,2022-04-19-tweedekamer-44,Regular,notMP,notMinister,D66,Democraten 66,MariekeKoekkoek,"Koekkoek, Marieke",Coalition,Centre,2
2022-04-19,44,tweedekamer,2022-04-19-tweedekamer-44,Regular,notMP,notMinister,D66,Democraten 66,TjeerddeGroot,"de Groot, Tjeerd",Coalition,Centre,14
2022-04-19,44,tweedekamer,2022-04-19-tweedekamer-44,Regular,notMP,notMinister,GL,GroenLinks,LauraBromet,"Bromet, Laura",Opposition,Centre-left to left,11
2022-04-19,44,tweedekamer,2022-04-19-tweedekamer-44,Regular,notMP,notMinister,JA21,Juiste Antwoord 2021,DerkjanEppink,"Eppink, Derk Jan",Opposition,Right to far-right,3
2022-04-19,44,tweedekamer,2022-04-19-tweedekamer-44,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,EdgarMulder,"Mulder, Edgar",Opposition,Right to far-right,8
2022-04-19,44,tweedekamer,2022-04-19-tweedekamer-44,Regular,notMP,notMinister,PvdA,Partij van de Arbeid,JorisThijssen,"Thijssen, Joris",Opposition,Centre-left,8
2022-04-19,44,tweedekamer,2022-04-19-tweedekamer-44,Regular,notMP,notMinister,SGP,Staatkundig Gereformeerde Partij,RoelofBisschop,"Bisschop, Roelof",Opposition,Right,6
2022-04-19,44,tweedekamer,2022-04-19-tweedekamer-44,Regular,notMP,notMinister,SP,Socialistische Partij,SandraBeckerman,"Beckerman, Sandra",Opposition,Left,3
2022-04-19,44,tweedekamer,2022-04-19-tweedekamer-44,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,ThomvanCampen,"van Campen, Thom",Coalition,Centre-right,15
2022-04-19,45,tweedekamer,2022-04-19-tweedekamer-45,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,12
2022-04-19,45,tweedekamer,2022-04-19-tweedekamer-45,Guest,notMP,Minister,CU,ChristenUnie,HenkStaghouwer,"Staghouwer, Henk",Coalition,Centre-right,6
2022-04-19,45,tweedekamer,2022-04-19-tweedekamer-45,Regular,MP,notMinister,PvdD,Partij voor de Dieren,EstherOuwehand,"Ouwehand, Esther",Opposition,Left,2
2022-04-19,45,tweedekamer,2022-04-19-tweedekamer-45,Regular,notMP,notMinister,BBB,Boeren Burger Beweging,CarolinevanderPlas,"van der Plas, Caroline",Opposition,Centre-right,2
2022-04-19,45,tweedekamer,2022-04-19-tweedekamer-45,Regular,notMP,notMinister,CU,ChristenUnie,PieterGrinwis,"Grinwis, Pieter",Coalition,Centre-right,1
2022-04-19,45,tweedekamer,2022-04-19-tweedekamer-45,Regular,notMP,notMinister,GL,GroenLinks,LauraBromet,"Bromet, Laura",Opposition,Centre-left to left,1
2022-04-19,45,tweedekamer,2022-04-19-tweedekamer-45,Regular,notMP,notMinister,PvdA,Partij van de Arbeid,JorisThijssen,"Thijssen, Joris",Opposition,Centre-left,6
2022-04-19,45,tweedekamer,2022-04-19-tweedekamer-45,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,ThomvanCampen,"van Campen, Thom",Coalition,Centre-right,2
2022-04-19,46,tweedekamer,2022-04-19-tweedekamer-46,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,34
2022-04-19,46,tweedekamer,2022-04-19-tweedekamer-46,Guest,notMP,Minister,CU,ChristenUnie,HenkStaghouwer,"Staghouwer, Henk",Coalition,Centre-right,19
2022-04-19,46,tweedekamer,2022-04-19-tweedekamer-46,Regular,MP,notMinister,PvdD,Partij voor de Dieren,EstherOuwehand,"Ouwehand, Esther",Opposition,Left,3
2022-04-19,46,tweedekamer,2022-04-19-tweedekamer-46,Regular,notMP,notMinister,BBB,Boeren Burger Beweging,CarolinevanderPlas,"van der Plas, Caroline",Opposition,Centre-right,8
2022-04-19,46,tweedekamer,2022-04-19-tweedekamer-46,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,DerkBoswijk,"Boswijk, Derk",Coalition,Centre to centre-right,3
2022-04-19,46,tweedekamer,2022-04-19-tweedekamer-46,Regular,notMP,notMinister,CU,ChristenUnie,PieterGrinwis,"Grinwis, Pieter",Coalition,Centre-right,4
2022-04-19,46,tweedekamer,2022-04-19-tweedekamer-46,Regular,notMP,notMinister,D66,Democraten 66,TjeerddeGroot,"de Groot, Tjeerd",Coalition,Centre,5
2022-04-19,46,tweedekamer,2022-04-19-tweedekamer-46,Regular,notMP,notMinister,GL,GroenLinks,LauraBromet,"Bromet, Laura",Opposition,Centre-left to left,3
2022-04-19,46,tweedekamer,2022-04-19-tweedekamer-46,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,EdgarMulder,"Mulder, Edgar",Opposition,Right to far-right,7
